version,subject,condition,stim_set,total_choices,gini,entropy,max_choice,choice,choice_num
2B,p372,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2B,p372,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2B,p372,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p373,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p373,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p373,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p373,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p373,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p373,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p373,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p373,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p374,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p374,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p374,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p374,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p374,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p374,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p374,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p374,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p375,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p375,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p375,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p375,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p375,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p375,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p375,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p375,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p376,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p376,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p376,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p376,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p376,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2B,p376,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2B,p376,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2B,p376,passive_mismatched,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,3
2B,p377,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p377,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p377,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p377,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p377,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p377,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p377,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p377,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p378,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p378,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p378,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p378,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p378,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p378,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p378,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p378,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p380,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p380,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p380,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p380,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p380,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p380,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p380,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p380,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p381,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p381,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p381,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p381,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p381,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p381,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p381,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p381,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p382,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p382,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p382,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p382,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p382,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p382,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p382,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p382,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p383,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p383,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p383,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p383,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p383,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p383,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p383,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p383,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p384,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p384,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p384,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p384,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p384,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p384,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p384,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p384,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p385,active,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2B,p385,active,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2B,p385,active,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p385,active,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p385,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p385,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2B,p385,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,0
2B,p385,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2B,p386,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p386,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p386,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p386,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p386,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p386,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p386,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p386,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p387,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p387,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p387,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p387,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p387,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p387,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p387,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p387,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p388,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p388,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p388,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p388,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p388,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p388,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p388,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p388,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p389,active,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,3
2B,p389,active,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2B,p389,active,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2B,p389,active,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p389,active,2,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2B,p389,active,2,6,0.3333333333333333,1.0986122886681096,2,choice2_num,0
2B,p389,active,2,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p389,active,2,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2B,p390,active,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2B,p390,active,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,3
2B,p390,active,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2B,p390,active,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p390,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p390,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p390,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p390,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p391,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2B,p391,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,3
2B,p391,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2B,p391,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p391,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p391,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p391,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p391,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p392,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p392,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p392,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p392,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p392,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p392,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p392,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p392,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p393,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p393,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p393,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p393,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p393,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p393,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p393,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p393,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p394,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p394,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p394,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p394,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p394,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p394,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p394,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p394,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p395,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p395,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p395,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p395,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p395,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p395,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p395,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p395,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p396,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2B,p396,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2B,p396,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p396,passive_mismatched,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p396,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p396,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2B,p396,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,0
2B,p396,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2B,p397,active,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
2B,p397,active,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p397,active,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p397,active,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2B,p397,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p397,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2B,p397,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p397,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p398,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p398,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p398,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p398,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p398,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p398,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p398,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p398,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p399,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,3
2B,p399,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2B,p399,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2B,p399,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p399,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2B,p399,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice2_num,0
2B,p399,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p399,passive_mismatched,2,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2B,p400,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p400,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p400,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p400,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p400,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p400,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p400,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p400,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p401,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p401,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p401,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p401,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p401,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p401,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p401,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p401,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p402,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
2B,p402,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p402,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p402,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2B,p402,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p402,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2B,p402,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p402,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p403,active,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,3
2B,p403,active,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2B,p403,active,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2B,p403,active,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p403,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2B,p403,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2B,p403,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p403,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p404,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,3
2B,p404,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2B,p404,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2B,p404,passive_mismatched,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p404,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2B,p404,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2B,p404,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p404,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p405,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p405,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p405,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p405,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p405,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p405,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p405,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p405,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p407,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p407,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p407,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p407,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p407,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p407,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p407,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p407,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p408,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p408,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p408,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p408,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p408,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p408,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p408,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p408,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p409,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p409,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p409,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p409,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p409,active,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p409,active,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p409,active,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p409,active,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p410,active,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
2B,p410,active,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2B,p410,active,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2B,p410,active,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2B,p410,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2B,p410,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2B,p410,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2B,p410,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2B,p411,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p411,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p411,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p411,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p411,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2B,p411,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2B,p411,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2B,p411,passive_mismatched,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2B,p412,active,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p412,active,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p412,active,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p412,active,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p412,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2B,p412,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,1
2B,p412,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,0
2B,p412,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,2
2B,p413,active,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2B,p413,active,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2B,p413,active,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,3
2B,p413,active,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2B,p413,active,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2B,p413,active,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2B,p413,active,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2B,p413,active,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2B,p414,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2B,p414,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2B,p414,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2B,p414,passive_mismatched,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2B,p414,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2B,p414,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,1
2B,p414,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,0
2B,p414,passive_mismatched,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,2
2B,p415,passive_mismatched,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
